13;MIS701F;70472720186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;MAN330G;70693620186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;FRG314G;70769920186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;RUS308G;70827120186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;HJU313G;70853820186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;HJU337F;70891820186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;HJU711G;70896720186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;VID179F;70929020186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;VID185F;70929920186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;TYS104F;70965620186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;LAK212G;02010520186;2018-12-11 09:00:00;2018-12-11 12:00:00
14;LOG108G;03011620186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;VID302G;04410520186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;VID128F;04443220186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;ABF305G;05000220186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;TAK302G;05100720186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;HSP310G;05352920186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;ISL301G;05402220186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;ISE102G;05500420186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;ISE501G;05502920186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;JAP102G;05770120186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;LEF501M;09355020186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;LAN104G;09631420186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;LAN516G;09682420186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;STJ102G;10090120186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;STJ301M;10091920186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;LSS501G;50004220186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;FRG509G;70357420186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;SNU301G;70425420186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;LAN108F;70562220186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;LAN113F;70649020186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;EDL523M;70738720186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;HJU108G;70803220186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;GFR514M;70850020186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;AMV105G;70852020186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;HAG124F;70930520186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;JAR031M;70970920186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;GFR110G;01400520186;2018-12-11 13:30:00;2018-12-11 16:30:00
14;GSL303G;02062220186;2018-12-11 13:30:00;2018-12-11 16:30:00
15;LAK514G;02013420186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;LAK120G;70589120186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;LAK121G;70589220186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;VID113F;04071220186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;VID509G;04440920186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;ISE002G;05506020186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;BYG101M;08122720186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;IDN501G;08212620186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;TOV301G;08311820186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;EDL102G;09211120186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;SPA306G;70107720186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;STA514M;70142220186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;HAG106G;70359620186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;LOG146F;70533020186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;EDL107G;70736420186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;TOL504M;70737120186;2018-12-12 09:00:00;2018-12-12 12:00:00
15;SNU203G;70818520186;2018-12-12 09:00:00;2018-12-12 12:00:00
16;HAG503G;04530320186;2018-12-12 13:30:00;2018-12-12 16:30:00
16;LIS102G;05070220186;2018-12-12 13:30:00;2018-12-12 16:30:00
